00524831	_nickname	00307584
00354759	_origin	00354757
00310115	_origin	00310112
00344642	_indications	00344643
00346649	_nickname	00524667
00345183	_origin	00345181
00517664	_nickname	00517666
00347081	_nickname	00527832
00308728	_nickname	00508149
00330821	_indications	00322974
00500493	_indications	00500499
00519463	_indications	00319008
00506160	_nickname	00506162
00326930	_indications	00301577
00317168	_prohibit	00522871
00500493	_origin	00319562
00355337	_origin	00501975
00305692	_nickname	00521969
00336371	_nickname	00515349
00331839	_effect	00331840
00515523	_origin	00332733
00344180	_indications	00311039
00316699	_indications	00316706
00342381	_caution	00517344
00500493	_nickname	00500496
00520529	_nickname	00520537
00328625	_nickname	00524532
00400933	_nickname	00401259
00347163	_nickname	00505270
00507296	_nickname	00507299
00404670	_nickname	00404675
00347163	_nickname	00505271
00344092	_indications	00344095
00318106	_origin	00318105
00323917	_indications	00320001
00300701	_effect	00300698
00508533	_nickname	00305514
00356718	_caution	00525760
00520529	_nickname	00520534
00313624	_effect	00303502
00300864	_prohibit	00307003
00341744	_origin	00341743
00336371	_nickname	00515345
00519463	_origin	00300280
00331981	_indications	00325664
00321330	_effect	00321331
00315477	_indications	00301131
00313012	_nickname	00500983
00527454	_origin	00347444
00511893	_nickname	00522520
00514936	_nickname	00514945
00349352	_indications	00509062
00355444	_nickname	00509796
00345821	_nickname	00520082
00307153	_effect	00307038
00517750	_indications	00517751
00508395	_nickname	00527133
00514550	_nickname	00514556
00401316	_nickname	00401320
00511234	_effect	00348097
00503476	_effect	00305633
00353891	_effect	00315433
00502094	_effect	00306860
00504163	_nickname	00504169
00327144	_effect	00327146
00523938	_nickname	00523945
00331424	_nickname	00505734
00521408	_nickname	00521414
00508395	_nickname	00527134
00349752	_nickname	00524497
00340536	_prohibit	00501950
00521077	_effect	00521078
00327734	_indications	00509992
00507814	_nickname	00518891
00516959	_indications	00516963
00526252	_indications	00310926
00334584	_indications	00310093
00319419	_effect	00341601
00355816	_nickname	00507340
00511574	_indications	00302519
00508533	_nickname	00509609
00355816	_nickname	00517470
00506981	_nickname	00509490
00517027	_nickname	00517029
00521420	_effect	00528144
00302794	_indications	00302801
00319870	_effect	00301612
00504857	_nickname	00504859
00350186	_origin	00350183
00512556	_nickname	00512557
00347135	_origin	00511361
00515238	_nickname	00515250
00516959	_indications	00516967
00344092	_indications	00344093
00519654	_nickname	00519658
00331871	_origin	00331838
00505982	_nickname	00505986
00334672	_origin	00334671
00516959	_indications	00306877
00318063	_origin	00318062
00355444	_nickname	00509797
00353430	_nickname	00527178
00507064	_origin	00507016
00301267	_nickname	00520676
00508395	_nickname	00350690
00308728	_nickname	00508154
00508533	_indications	00304307
00347436	_indications	00505761
00347081	_nickname	00347163
00316394	_indications	00302095
00341744	_indications	00302509
00527454	_origin	00347436
00334450	_indications	00334451
00316394	_effect	00313609
00355444	_nickname	00509805
00328571	_origin	00328570
00521408	_nickname	00521419
00520676	_indications	00340572
00326930	_indications	00304208
00520676	_prohibit	00517186
00339166	_effect	00339169
00331839	_origin	00331838
00506981	_nickname	00509032
00319478	_effect	00306472
00514429	_nickname	00514430
00514936	_indications	00312653
00529552	_effect	00301630
00517664	_indications	00326209
00520529	_nickname	00520550
00514936	_nickname	00514938
00346269	_effect	00346270
00326269	_effect	00326270
00347081	_effect	00527839
00509088	_origin	00317449
00509998	_nickname	00510002
00330822	_indications	00322974
00345173	_nickname	00500905
00501847	_nickname	00501852
00343813	_effect	00343814
00524831	_nickname	00524432
00347163	_effect	00505272
00500117	_nickname	00506981
00504857	_nickname	00504864
00521465	_nickname	00521472
00340382	_effect	00340017
00522440	_nickname	00522689
00521408	_nickname	00521412
00304933	_effect	00300128
00344092	_origin	00344091
00514550	_effect	00303056
00327576	_nickname	00506699
00518701	_nickname	00518703
00356718	_indications	00525759
00349533	_indications	00304305
00526252	_nickname	00526254
00503476	_nickname	00503477
00323917	_nickname	00502709
00504163	_nickname	00504165
00400933	_nickname	00401276
00504857	_nickname	00504863
00323917	_nickname	00502705
00517354	_nickname	00517358
00355816	_effect	00306084
00335343	_nickname	00520345
00343766	_indications	00301396
00515238	_nickname	00501321
00341744	_effect	00341745
00302794	_indications	00302797
00501847	_indications	00308360
00524423	_effect	00302556
00301267	_nickname	00520677
00344131	_effect	00304038
00521408	_nickname	00521413
00518701	_nickname	00518709
00405417	_nickname	00405420
00348196	_indications	00300880
00331424	_effect	00505735
00516251	_indications	00405422
00501847	_nickname	00501851
00500116	_effect	00306216
00521408	_nickname	00521423
00307153	_caution	00522265
00351038	_indications	00308488
00530152	_nickname	00401665
00345821	_nickname	00520086
00339166	_effect	00339168
00526252	_effect	00517801
00329359	_indications	00329360
00345173	_nickname	00500902
00503907	_nickname	00503910
00302754	_effect	00302755
00327576	_nickname	00506694
00301563	_origin	00301559
00403912	_origin	00403958
00517750	_effect	00302982
00325738	_origin	00325737
00349752	_nickname	00500905
00330821	_nickname	00511493
00313012	_nickname	00500985
00328625	_nickname	00506830
00502094	_nickname	00508114
00325330	_nickname	00527324
00317996	_nickname	00525646
00347081	_nickname	00509373
00346269	_effect	00303938
00501567	_indications	00316580
00506160	_nickname	00506164
00352357	_nickname	00504087
00349533	_indications	00349398
00307153	_nickname	00522250
00513798	_nickname	00513816
00513992	_nickname	00347268
00401677	_indications	00310346
00401316	_latin	00401317
00511574	_nickname	00511586
00511234	_indications	00511238
00501789	_nickname	00501229
00317168	_nickname	00522864
00330161	_indications	00302535
00519463	_indications	00519470
00322763	_effect	00307638
00301261	_effect	00300978
00338068	_effect	00338071
00505159	_nickname	00502951
00309365	_indications	00309369
00400862	_nickname	00400865
00323917	_caution	00502712
00325308	_origin	00506300
00315496	_origin	00315495
00516959	_indications	00516969
00300864	_nickname	00505029
00355337	_origin	00507213
00523938	_nickname	00523949
00317168	_nickname	00522866
00340536	_prohibit	00501949
00324355	_indications	00304504
00316699	_effect	00316700
00332670	_origin	00507233
00508533	_nickname	00509608
00400753	_effect	00317191
00347290	_origin	00347288
00346269	_origin	00346268
00509487	_origin	00311147
00517027	_origin	00400862
00517027	_origin	00400942
00524423	_indications	00519316
00331839	_indications	00303388
00526252	_nickname	00517919
00350894	_nickname	00500074
00349352	_nickname	00509060
00509088	_indications	00300703
00302754	_origin	00302753
00500000	_nickname	00514233
00345821	_nickname	00520094
00404670	_nickname	00404673
00323917	_nickname	00502708
00313012	_nickname	00500989
00301267	_indications	00520679
00302684	_effect	00302682
00508948	_nickname	00508951
00500000	_indications	00514130
00308728	_nickname	00508145
00344594	_effect	00305918
00513992	_nickname	00514001
00512851	_prohibit	00523287
00508395	_nickname	00500017
00510231	_nickname	00510232
00313012	_indications	00305753
00529552	_nickname	00501681
00355816	_nickname	00528035
00514550	_nickname	00514552
00514236	_indications	00518920
00316605	_indications	00304757
00330821	_nickname	00511495
00527828	_nickname	00527827
00508948	_nickname	00508953
00520676	_prohibit	00502987
00354541	_effect	00352335
00331444	_nickname	00518761
00349352	_indications	00315921
00323917	_origin	00323986
00328625	_nickname	00524535
00351849	_nickname	00502659
00303087	_indications	00303088
00308728	_nickname	00508146
00313374	_origin	00313373
00345173	_nickname	00500909
00529552	_nickname	00529554
00349352	_nickname	00509052
00345173	_nickname	00500899
00301267	_origin	00301093
00511893	_origin	00522523
00353430	_effect	00527184
00355444	_nickname	00509801
00512290	_nickname	00512302
00313012	_prohibit	00310919
00335343	_nickname	00520353
00353430	_nickname	00527175
00523938	_nickname	00523939
00510231	_nickname	00510234
00401670	_nickname	00401664
00349353	_indications	00305979
00511574	_nickname	00511578
00300864	_effect	00301612
00346649	_nickname	00505181
00336400	_indications	00336403
00524912	_indications	00310868
00501567	_effect	00352749
00505159	_effect	00305063
00352441	_origin	00529078
00315496	_effect	00306871
00516959	_indications	00516966
00516710	_nickname	00516712
00347081	_nickname	00527836
00328625	_nickname	00310294
00511574	_nickname	00511582
00524423	_nickname	00524431
00504857	_origin	00326236
00344642	_effect	00303441
00300701	_effect	00300702
00509487	_nickname	00509489
00514429	_nickname	00514431
00328754	_indications	00328755
00324059	_indications	00324056
00523938	_nickname	00523943
00500879	_nickname	00500887
00331445	_effect	00300796
00511092	_nickname	00511094
00521761	_indications	00521769
00307153	_nickname	00522248
00308728	_nickname	00508081
00501736	_nickname	00501737
00349752	_nickname	00528461
00403912	_nickname	00528903
00355444	_nickname	00509807
00311458	_indications	00302493
00345821	_nickname	00520093
00356718	_nickname	00500898
00520529	_nickname	00520546
00516959	_indications	00516973
00320413	_indications	00301489
00317168	_nickname	00522861
00315274	_nickname	00512126
00517664	_nickname	00517673
00505982	_nickname	00505984
00512851	_effect	00300835
00350894	_nickname	00500069
00401115	_indications	00309888
00328625	_nickname	00522248
00342188	_indications	00307326
00515238	_nickname	00515253
00520676	_prohibit	00523162
00313880	_origin	00313874
00524423	_nickname	00524427
00308728	_indications	00508155
00331981	_nickname	00502320
00352357	_indications	00300016
00512290	_nickname	00512291
00511028	_nickname	00511032
00511574	_nickname	00511577
00328626	_indications	00328578
00331556	_indications	00302943
00331444	_nickname	00518762
00331556	_nickname	00509352
00327800	_origin	00327799
00344180	_origin	00344173
00344594	_effect	00344503
00524831	_nickname	00500208
00309365	_origin	00309363
00507814	_indications	00518894
00505076	_effect	00301856
00508662	_indications	00323787
00330822	_indications	00330824
00514054	_nickname	00514055
00355444	_nickname	00509791
00513798	_nickname	00513814
00326675	_indications	00326676
00322854	_origin	00322852
00350894	_nickname	00500078
00344599	_indications	00344601
00346269	_effect	00309678
00514936	_nickname	00514942
00504348	_effect	00307186
00512290	_nickname	00512295
00342381	_nickname	00517341
00355444	_nickname	00506427
00350895	_origin	00350894
00327576	_nickname	00506692
00503907	_nickname	00503914
00516959	_indications	00516970
00328374	_origin	00328368
00527072	_nickname	00527074
00338822	_effect	00300937
00307153	_nickname	00522252
00517664	_prohibit	00517676
00515238	_nickname	00515241
00315274	_origin	00308767
00340536	_nickname	00501938
00503476	_nickname	00503480
00336371	_nickname	00515364
00347135	_nickname	00511357
00523938	_nickname	00523951
00354541	_origin	00354540
00316535	_effect	00316536
00516959	_origin	00311740
00520495	_nickname	00520497
00350895	_indications	00350899
00503907	_nickname	00503915
00508533	_effect	00301664
00349752	_indications	00303955
00520495	_indications	00307158
00511574	_indications	00501910
00347268	_indications	00314424
00324355	_effect	00324356
00325330	_indications	00325332
00349752	_indications	00528475
00321330	_effect	00321335
00500000	_nickname	00347268
00347268	_indications	00304083
00326602	_nickname	00509242
00504857	_effect	00326240
00340382	_indications	00300528
00504860	_indications	00317845
00342381	_nickname	00517338
00513798	_nickname	00513800
00317253	_nickname	00300864
00509998	_effect	00302682
00335343	_indications	00300572
00308728	_nickname	00508150
00350894	_nickname	00500072
00342381	_nickname	00517336
00516251	_origin	00405405
00400934	_nickname	00400938
00325330	_nickname	00527336
00513798	_nickname	00513802
00500493	_indications	00314375
00331871	_indications	00302113
00512307	_indications	00512310
00331556	_nickname	00509351
00521761	_nickname	00521765
00331556	_nickname	00509349
00512307	_effect	00305804
00347081	_nickname	00524799
00519749	_prohibit	00519758
00340382	_indications	00338799
00500000	_nickname	00514008
00313012	_nickname	00500987
00313880	_indications	00312241
00309365	_indications	00309366
00505982	_caution	00505989
00356718	_nickname	00507817
00511092	_indications	00511098
00307153	_nickname	00515958
00504163	_nickname	00504171
00333083	_indications	00333085
00505181	_effect	00331612
00315477	_indications	00314170
00514054	_indications	00310329
00351849	_nickname	00502663
00355444	_nickname	00509795
00336371	_nickname	00515346
00356687	_indications	00313442
00345297	_indications	00304344
00512290	_nickname	00512300
00335343	_nickname	00520343
00519108	_effect	00519109
00520495	_effect	00520504
00331556	_nickname	00509347
00342186	_nickname	00509325
00331556	_nickname	00509348
00508395	_indications	00347357
00524831	_nickname	00524833
00404779	_nickname	00404782
00354759	_indications	00354760
00339166	_indications	00322643
00504163	_nickname	00501775
00311740	_nickname	00404341
00400942	_nickname	00400944
00344642	_effect	00344589
00344599	_indications	00300173
00322763	_indications	00305094
00521761	_indications	00521768
00336371	_nickname	00515352
00324355	_effect	00324357
00403912	_nickname	00403580
00304933	_origin	00304930
00336371	_nickname	00515359
00300721	_effect	00300625
00503907	_nickname	00503916
00317168	_nickname	00522868
00349752	_nickname	00528466
00345183	_indications	00345148
00342188	_indications	00342191
00508662	_nickname	00508667
00513798	_nickname	00513812
00511893	_nickname	00501744
00344071	_effect	00314392
00519749	_nickname	00519750
00317168	_indications	00303231
00514550	_indications	00331757
00325330	_nickname	00527317
00347135	_nickname	00511356
00506220	_nickname	00506221
00347436	_indications	00347439
00320413	_indications	00308747
00355337	_origin	00507214
00320121	_origin	00316839
00512307	_origin	00512290
00400683	_nickname	00400686
00515238	_indications	00507041
00512556	_origin	00512546
00500987	_effect	00309220
00348218	_effect	00348217
00514803	_nickname	00514805
00356997	_indications	00301805
00515238	_nickname	00502901
00337666	_indications	00337668
00500000	_nickname	00514235
00335343	_nickname	00501433
00307153	_effect	00307000
00500493	_nickname	00500497
00340536	_nickname	00501935
00513992	_nickname	00514007
00400880	_effect	00308641
00330488	_effect	00319031
00508948	_nickname	00508949
00504857	_indications	00304876
00502094	_nickname	00508112
00326602	_nickname	00509243
00347268	_indications	00524699
00401670	_indications	00401667
00526252	_indications	00302354
00344131	_effect	00344129
00349352	_nickname	00509059
00342188	_origin	00342186
00308006	_indications	00308008
00511574	_nickname	00329043
00502790	_nickname	00502793
00524423	_nickname	00524426
00507268	_indications	00512390
00526252	_nickname	00526253
00313012	_nickname	00500981
00506160	_nickname	00506161
00506220	_prohibit	00506229
00345821	_nickname	00327734
00321252	_indications	00321171
00350894	_nickname	00500080
00332670	_effect	00353865
00403912	_indications	00307033
00338497	_origin	00338496
00303645	_effect	00301679
00353426	_origin	00353425
00316435	_origin	00316434
00345473	_effect	00345471
00507268	_effect	00512388
00347268	_effect	00304843
00400753	_effect	00336200
00336371	_nickname	00515348
00300864	_indications	00505035
00512307	_nickname	00512308
00511028	_nickname	00500374
00335343	_nickname	00520342
00337052	_origin	00337051
00524831	_nickname	00332454
00520529	_nickname	00520535
00349752	_nickname	00528472
00520495	_indications	00520507
00401203	_indications	00310428
00509464	_indications	00312376
00521461	_nickname	00521464
00400970	_nickname	00400933
00524831	_indications	00303646
00522521	_indications	00314127
00334672	_indications	00307769
00355444	_nickname	00509803
00520676	_origin	00523160
00312408	_indications	00302825
00346658	_origin	00346655
00507814	_prohibit	00518897
00509998	_nickname	00510001
00347081	_nickname	00527829
00320413	_effect	00320416
00517664	_nickname	00517674
00516251	_origin	00405417
00400934	_latin	00400935
00349353	_indications	00315921
00514236	_nickname	00518918
00343813	_indications	00300096
00350489	_origin	00350488
00523133	_nickname	00519463
00336371	_nickname	00515350
00323283	_origin	00323281
00527454	_effect	00356622
00328571	_effect	00305405
00503476	_nickname	00503479
00303645	_indications	00303646
00521761	_nickname	00521762
00340536	_effect	00345327
00530152	_nickname	00530161
00401203	_indications	00401182
00513798	_nickname	00513801
00356718	_nickname	00525757
00332670	_nickname	00507226
00337666	_indications	00337671
00352441	_indications	00331855
00317168	_indications	00522870
00517354	_nickname	00517356
00335276	_nickname	00514422
00512290	_indications	00330557
00400934	_nickname	00400937
00332670	_indications	00301396
00324848	_indications	00324834
00301563	_effect	00301562
00347290	_effect	00300835
00400753	_nickname	00400755
00523938	_indications	00324271
00338497	_indications	00311285
00401677	_effect	00401666
00321252	_indications	00321172
00347163	_prohibit	00307156
00501736	_nickname	00501740
00513798	_nickname	00513803
00516710	_nickname	00516717
00347436	_nickname	00527425
00356687	_effect	00300320
00300864	_effect	00505034
00347135	_nickname	00511353
00303087	_origin	00303076
00502094	_nickname	00508117
00310115	_indications	00305882
00319226	_indications	00319216
00328625	_nickname	00524541
00319730	_origin	00319729
00517027	_origin	00400970
00340536	_nickname	00501932
00400884	_nickname	00400864
00318106	_indications	00318109
00317996	_indications	00525649
00330905	_effect	00308842
00403912	_nickname	00403922
00355444	_nickname	00509789
00516710	_nickname	00516714
00519749	_indications	00301508
00326930	_effect	00318646
00353430	_origin	00527182
00511893	_nickname	00522521
00405405	_nickname	00405410
00403912	_effect	00309061
00520676	_origin	00301240
00307153	_caution	00522267
00511574	_nickname	00504425
00330488	_indications	00330493
00517027	_origin	00400876
00520529	_nickname	00509147
00349752	_nickname	00520714
00511574	_nickname	00511590
00303740	_origin	00506561
00403912	_indications	00305852
00356718	_nickname	00515463
00350895	_indications	00350898
00330905	_origin	00330903
00340536	_nickname	00501929
00330488	_effect	00306143
00323917	_indications	00300899
00529785	_nickname	00529786
00350894	_nickname	00500079
00530152	_nickname	00530158
00504860	_nickname	00523362
00330038	_origin	00330036
00401677	_indications	00401667
00317168	_nickname	00522867
00510231	_nickname	00510233
00516251	_indications	00405424
00512290	_effect	00309272
00344594	_indications	00330142
00343766	_effect	00303035
00524912	_effect	00344933
00520529	_nickname	00520536
00349352	_origin	00349330
00514803	_effect	00314268
00527828	_effect	00341776
00349352	_nickname	00509053
00328626	_indications	00301842
00313012	_nickname	00500990
00511574	_nickname	00511580
00327144	_indications	00327148
00509998	_nickname	00509999
00331424	_indications	00505737
00315496	_effect	00302870
00315274	_nickname	00512129
00321330	_effect	00321333
00351849	_nickname	00502660
00530152	_nickname	00530154
00306616	_effect	00306617
00515238	_nickname	00515244
00335276	_nickname	00514424
00520495	_indications	00501130
00517027	_origin	00400884
00319478	_origin	00319477
00324059	_origin	00324053
00347081	_nickname	00527828
00518701	_nickname	00518704
00400884	_latin	00400885
00327734	_indications	00300655
00519463	_effect	00511326
00405321	_indications	00405275
00349353	_indications	00349344
00319419	_origin	00319417
00400933	_nickname	00401226
00523916	_indications	00319152
00507814	_indications	00518896
00523133	_indications	00337539
00512290	_nickname	00512292
00327576	_indications	00310530
00524912	_effect	00324840
00336371	_nickname	00515365
00507398	_nickname	00518848
00319419	_indications	00344512
00401643	_nickname	00401639
00524423	_effect	00500341
00521761	_origin	00401316
00335904	_indications	00315850
00320413	_effect	00320415
00345173	_nickname	00500906
00326269	_origin	00326268
00335343	_indications	00301302
00523916	_nickname	00523918
00352441	_nickname	00524799
00310828	_origin	00310819
00520529	_nickname	00512374
00349352	_indications	00509061
00349752	_nickname	00528459
00355444	_nickname	00509799
00521761	_indications	00516206
00505076	_indications	00304306
00506981	_effect	00307796
00513798	_nickname	00513813
00328571	_effect	00300312
00325308	_effect	00506301
00519654	_nickname	00519656
00516710	_effect	00343753
00311740	_latin	00404340
00331981	_nickname	00502319
00516959	_nickname	00516960
00521465	_effect	00305811
00346649	_nickname	00524665
00520676	_origin	00301267
00507296	_indications	00301842
00505076	_indications	00308459
00349352	_prohibit	00509066
00514936	_nickname	00513370
00514550	_nickname	00514563
00331946	_indications	00300173
00500000	_nickname	00514234
00330822	_effect	00301630
00319478	_indications	00319479
00521408	_nickname	00521418
00350894	_nickname	00500075
00328754	_origin	00328753
00504857	_origin	00326233
00301614	_origin	00301610
00331424	_indications	00325851
00320121	_nickname	00501456
00322763	_indications	00322764
00527072	_nickname	00349752
00331946	_origin	00331945
00404779	_latin	00404780
00331556	_nickname	00509350
00515238	_nickname	00515248
00527072	_origin	00527076
00524423	_nickname	00524428
00507064	_origin	00507017
00347135	_indications	00310167
00514054	_effect	00315368
00301267	_nickname	00324870
00330822	_indications	00330825
00405417	_nickname	00405419
00349752	_nickname	00528473
00506981	_nickname	00509492
00516959	_nickname	00516961
00404145	_nickname	00404153
00313374	_effect	00302796
00344594	_indications	00344597
00513992	_nickname	00514000
00307153	_caution	00522268
00512851	_nickname	00523284
00334584	_indications	00303824
00510006	_nickname	00510007
00519654	_nickname	00519659
00501567	_prohibit	00511307
00313874	_indications	00313872
00313751	_origin	00313748
00336164	_indications	00308986
00343311	_origin	00343310
00512290	_nickname	00512297
00508042	_nickname	00508046
00330488	_indications	00330494
00401257	_nickname	00401259
00306616	_effect	00300072
00342381	_indications	00316160
00529564	_indications	00300245
00345821	_nickname	00520085
00514429	_indications	00303973
00500117	_effect	00306216
00323917	_caution	00502713
00301563	_indications	00301564
00353430	_nickname	00527180
00500887	_nickname	00500905
00507448	_nickname	00507450
00330488	_effect	00328963
00313874	_nickname	00510062
00338497	_effect	00338499
00300864	_indications	00505038
00400753	_indications	00301918
00527454	_nickname	00527456
00325330	_nickname	00514236
00511092	_indications	00511095
00515238	_nickname	00515245
00511574	_nickname	00511575
00338068	_effect	00338072
00309365	_indications	00309367
00343766	_effect	00303441
00331871	_indications	00303388
00517354	_origin	00342381
00345248	_origin	00345246
00526252	_nickname	00312831
00523133	_indications	00315920
00405405	_latin	00405406
00404145	_nickname	00404150
00514550	_nickname	00514555
00325330	_nickname	00527326
00349752	_nickname	00528460
00515238	_nickname	00515242
00504860	_origin	00327811
00524831	_effect	00305811
00336371	_nickname	00515347
00311458	_origin	00311451
00520495	_nickname	00520503
00510006	_indications	00509073
00517027	_origin	00400880
00356687	_nickname	00523955
00345173	_nickname	00500879
00504857	_nickname	00504862
00349752	_nickname	00528462
00507814	_nickname	00518892
00520534	_indications	00523410
00345297	_effect	00302116
00338822	_origin	00338821
00338994	_nickname	00527101
00338994	_nickname	00305599
00347081	_nickname	00527833
00356997	_indications	00356998
00507398	_nickname	00518850
00349752	_nickname	00528468
00522440	_nickname	00355444
00521461	_effect	00344582
00520529	_origin	00300397
00355816	_nickname	00528028
00300721	_origin	00300720
00327734	_nickname	00515784
00400942	_latin	00400943
00517664	_indications	00517323
00347436	_origin	00527429
00336371	_nickname	00506242
00339199	_origin	00339196
00514803	_origin	00340445
00316394	_indications	00312377
00340536	_nickname	00501934
00328625	_nickname	00524540
00513798	_nickname	00513799
00326675	_effect	00300796
00337666	_indications	00337667
00328625	_nickname	00524546
00353936	_origin	00353934
00507814	_origin	00322265
00509088	_nickname	00509089
00342381	_caution	00512196
00507448	_effect	00307479
00516251	_indications	00404426
00515238	_nickname	00501672
00320293	_effect	00320288
00513992	_nickname	00513998
00517664	_nickname	00517665
00307153	_indications	00303981
00341744	_indications	00331757
00530152	_nickname	00530157
00345173	_indications	00341151
00529552	_effect	00300480
00505159	_indications	00305276
00401257	_nickname	00401260
00507064	_indications	00315099
00338068	_origin	00338067
00313012	_nickname	00500982
00520495	_effect	00520506
00524912	_nickname	00524915
00519749	_indications	00519756
00352357	_indications	00520219
00346437	_effect	00301484
00319420	_origin	00319419
00349752	_nickname	00528463
00405405	_nickname	00405409
00404670	_indications	00321925
00351849	_nickname	00351807
00356718	_effect	00340934
00505076	_origin	00505077
00326930	_origin	00326929
00328625	_nickname	00524544
00345248	_effect	00345153
00347135	_nickname	00511354
00401115	_effect	00301679
00313019	_origin	00313012
00347081	_nickname	00527831
00522440	_nickname	00522690
00325330	_nickname	00527318
00346389	_effect	00306249
00324355	_origin	00324353
00339176	_origin	00339174
00509464	_origin	00509465
00342866	_origin	00342865
00335904	_effect	00302006
00520529	_nickname	00520532
00328625	_nickname	00524538
00355444	_nickname	00509812
00400880	_indications	00305166
00512851	_nickname	00523283
00351849	_nickname	00502661
00400880	_effect	00300299
00353430	_nickname	00527179
00529552	_indications	00301529
00317253	_nickname	00502719
00324693	_indications	00324697
00319419	_nickname	00510759
00506220	_nickname	00506222
00516710	_nickname	00516715
00339166	_indications	00300173
00512556	_nickname	00501962
00517354	_nickname	00517357
00355444	_nickname	00505076
00328626	_effect	00328623
00316699	_indications	00307273
00524016	_origin	00517664
00332670	_nickname	00507231
00508395	_nickname	00527137
00356687	_nickname	00523828
00348196	_origin	00348195
00404145	_nickname	00404149
00335276	_indications	00312241
00512290	_nickname	00512303
00326675	_origin	00326674
00507814	_indications	00308997
00517354	_indications	00517359
00355816	_nickname	00528032
00345183	_indications	00303359
00500493	_nickname	00500498
00526252	_indications	00526257
00347135	_indications	00342125
00349352	_indications	00509065
00513798	_nickname	00513811
00523938	_nickname	00523950
00347163	_indications	00300612
00345473	_effect	00345470
00325738	_indications	00300401
00355444	_nickname	00507260
00339687	_origin	00339686
00523938	_nickname	00523946
00355444	_origin	00355453
00324693	_indications	00300880
00340536	_prohibit	00501948
00509998	_indications	00510003
00517354	_effect	00304937
00328571	_indications	00328573
00338969	_effect	00302556
00516710	_nickname	00509376
00318106	_indications	00318110
00401643	_effect	00401641
00530152	_nickname	00530160
00310828	_indications	00301842
00319419	_nickname	00510758
00511574	_indications	00401463
00331556	_nickname	00506814
00303740	_nickname	00502094
00514936	_nickname	00514943
00345821	_effect	00340793
00345821	_nickname	00520090
00307153	_nickname	00522246
00517354	_indications	00342388
00514936	_nickname	00513368
00324059	_indications	00324055
00355444	_nickname	00509798
00401316	_nickname	00401319
00331424	_nickname	00505730
00511574	_nickname	00511584
00405417	_nickname	00405408
00334584	_origin	00334583
00524831	_nickname	00524423
00343311	_effect	00314968
00504348	_indications	00335925
00313848	_indications	00302001
00511028	_nickname	00511029
00501567	_indications	00511305
00508395	_indications	00527138
00514550	_nickname	00514562
00352357	_nickname	00528249
00524831	_nickname	00511893
00324059	_indications	00305882
00320413	_indications	00320418
00521408	_nickname	00521416
00339687	_effect	00334454
00349352	_indications	00509063
00519463	_nickname	00519467
00500117	_nickname	00506987
00355337	_nickname	00507210
00511234	_indications	00511236
00320121	_effect	00302744
00517664	_nickname	00517671
00356687	_nickname	00307900
00347436	_effect	00305224
00520495	_origin	00333694
00303740	_nickname	00506560
